number,short_description,close_notes,description
INC1020087,Delivery [05/11] - Laptop hardware failure (3004425536),"Hey Patrick, I brought your new laptop and dock to your desk at ASB.  Give me a call when you're back and I'll set it up and swap your old one out with the new one.
Bill Ellsworth 3-2259","Tonight, while working, my Laptop PC flashed a Windows 10 BSOD with a
""Critical_Process_Died"" error code. It will no longer boot up. When
powering on, it jumps to the BIOS and says there's no hard drive available.
I ran a hard drive check from the BIOS and it didn't find one.

I will need a loaner or replacement laptop, please. I would like to replace
this with something other than a zBook. The HP zBook is a poorly designed
computer. My zBook regularly overheats due to lack of proper ventilation on
it - it vents on the bottom, only, and the bottom section is enclosed in a
thin lip that completely encloses the fan vent area against the desk with
no possibility for cool air come in. It loses the display at least once a
week and crashes a BSOD at least once every two weeks.

I will be at the Wolverine Tower from 9 to 11 am at a meeting but can turn
this one in after that. Please let me know how we can proceed.

<<>><<>><<>><<>><<>><<>><<>><<>><<>><<>><<>><<>>
Patrick Franklin
Business Intelligence Analyst Lead, Information Quest
University of Michigan - Information and Technology Services
1009 Greene St, Ann Arbor, MI 48109
Office: 734-615-7918"
INC1052583,Computer Took Long Time to Boot,"Charles,

Mary called us earlier today regarding some system slowness that you had when logging in today.  I assured her that it's unlikely to be something I would consider concerning unless it happens with more regularity.  I've logged this ticket as a means to collect a history of the problem if it does indeed appear to turn into one, but otherwise I think you're likely in the clear, although I apologize for the inconvenience of having a slow startup today.  If it comes back, definitely let us know and we'll be happy to take a closer look at the issue.

Best,
-Peter Schwankl
Neighborhood IT","
Mary (mramirez) called on on behalf of Dr. Kowalski reporting that his machine took an extended period of time to boot this morning.  "
INC1036703,PENDING DELIVERY  [05/16] - 2 New Laptops for Dr. Scott,Macbooks have been delivered and configured as Dr. Scott has requested.,"Desired build.  Our default is called ""Pharmacy Core""
These computers and shared machines under Emily Scott

Order
Name: stephen mcclatchey
Uniqname: sjmccla
Daytime Phone: 7346153570

ShortCode: 101597
Department: college of pharmacy

Authorized Signer Name: stephen mcclatchey
Uniqname: sjmccla
Daytime Phone: 7346153570

Pick-up Location: Campus Delivery

Delivery Contact Name: Kristen Bolger
Uniqname: knemchik
Phone: 7346471432
Delivery Address: 1239 KIPKE RD
Building: CAMPUS SAFETY SERVICES BUILDING
Room: 2074
City: Ann Arbor
State: MI
Zip: 48109-2036
Detailed Delivery Instructions: ITS Depot representatives are authorized to receive merchandise

Deliveries of in-stock items on the Ann Arbor campus are made between 1 p.m. and 3 p.m Monday-Friday. Orders placed before 11 a.m. will be delivered same-day. Orders placed after 11 a.m. (or on weekends) will be delivered the next business day. Deliveries to non-Ann Arbor Campus locations are shipped via UPS. UPS Shipping fees will be charged to your unit.

Item(s) Ordered:
----------------------------------------

122562
MacBook 12""; 1.1GHz Dual-Core Intel M3; 256GB Flash Storage; 8GB RAM; Silver
2 @ $1,249.00 ea. ($2,498.00)

993141
AppleCare Connect Protection Plan for all 13"" and smaller Mac notebooks
2 @ $183.00 ea. ($366.00)

----------------------------------------
Item(s) Total: $2,864.00
Shipping: $0.00
----------------------------------------
TOTAL COST: $2,864.00
"
INC1052325,MacBook Pro,"Hi Annemarie,

Katy came to our office and I set her up on the MacBook. We realized you gave her power cord away and I just put in a request to order one from the shortcode you provided. The laptop is all set and I'll arrange to meet up with Katy when we receive it. Safe travels!

Theo Tangalakis
ITS MiWorkspace","Hi Annemarie,

We spoke about this the other day, and the Mac is re-imaged and ready to deploy to your student. When you get a chance, just let me know when she and I can meet up so I can setup the Mac for her.

Thanks!
Theo Tangalakis
ITS MiWorkspace"
INC1052825,Pick up older computer,"Good afternoon Autumn, we have cancelled your service request incident per your request.

If you ever happen to have any questions or concerns please don't hesitate to give us a call.

Sincerely,
Robyn Forster
ITS Service Center
734-764-4357",Computer picked up from Fine Arts Library - and then new computer set up
INC1050575,Build Zbook,Installed Arc GIS and deployed machine to Gidon also updated inventory to reflect the move. Made sure he was able to sign in and all was well.,
INC1049046,Staff leaving - equipment pickup,"Hi Amy,

The computer equipment has been picked up.

Have a great day.

Greg","I've had 2 staff leave, one more leaving this Friday, and 2 staff on LOA until July.  I've have equipment to be picked up and/or redistributed.  Can we do that on our own? - Contact user by Email"
INC1049112,Need 4 loaner laptops for May 20-24,"Barbara checked that they load required software (PowerPoint).
I delivered the 4 computers to her office.","The Library needs 4 loaner laptops for a conference that starts Saturday, May 20th and runs until Weds, May 24th.
Barbara would prefer PC's. She needs to pick them up on Friday, May 23rd.
Please advise is this is not possible."
INC1052703,Request to move monitors,"Hi Abha,

I went ahead and created (and am now closing) a ticket for moving your monitors around. If there is anything else I can do for you please let me know.

Best,

Chris Bell
NIT Central 5",
INC1043220,Desktop Not Powering On,"Hi Jodie,

With everything seeming to be working as it needs to be regarding the machine in your office, I'm going to go ahead and resolve our help ticket. If you have further difficulty with the machine or if there is anything else I may be able to assist you with please let me know.

Best,

Chris Bell
NIT Central 5","My desktop shut down and will not turn on.

-- 
Jodie Neale
Dean's Special Projects Assistant
U-M School of Social Work
1080 S. University, Room 2821
Ann Arbor, MI 48109-1106
(734) 647-3651"
INC1036397,Laptop Deployed,this is completed,Workstation deployed to PDC
INC0890776,MWS Refresh for: Procurement (Wave2),Refresh activities completed.,This is the parent ticket to track Procurement activities.  
INC1052533,General Computing,"Hi Sheila,

I'm glad the adapter works for you.
I am closing this ticket.
Have a great day.

Greg",My screen doesn't display on monitor when hooked up monitor in conf. rm 2150? - Contact user by Email
INC1050714,Please put desktop in 2712 SSWB,"Good morning, Emma,

I deployed Betsy's original machine to the spare desk in Dan's office this morning. Everything looks to be fully functional and ready for use. If there is anything else you need please let me know.

Best,

Chris Bell
NIT Central 5","Good afternoon,

Chris Bell will put a desktop on the second workstation in 2712 SSWB
tomorrow morning between 9 and 10.

The desktop at the second workstation was partially removed when the office
was painted. I had originally asked Chris to move the remainder of the
pieces out of the office, but it turns out that computer is still needed.

Thank you,

Emma Sartwell (Rector)
OFI Office and Projects Manager
Office of Field Instruction
School of Social Work, Office 2815
1080 S. University Ave.
Ann Arbor, MI 48109-1106
Ph. (734) 763-6321
F.  (734) 763-4885
http://ssw.umich.edu/offices/field-instruction

Spring/Summer schedule:
M-Th 8:00am-5:00pm
F: 8:00am-12:00pm"
INC1027343,3PM Delivery (5/11) - All Hardware Receieved [05/09] - MLEAD / CCI laptop order (3004426598),"Hi Nick,

I haven't heard anything from Steve about any additional problems with the computer. It is likely the reported issue was just a fluke. If necessary, we can re-open this ticket or create a new one if it becomes necessary. I will bring the equipment to your office shortly.

Thanks,

Trevor Borkin","Hi,
I would like to order 1 HP standard laptop with 1 90W docking station, 1
monitor, 1 keyboard, and 1 mouse. Charge to shortcode 155735 .

The laptops will go to the following staff:

   - Steve Bodei (2205 Michigan Union)

Thanks,
Nick

-- 
*Nicholas A. Smith*
Director, Center for Campus Involvement <http://campusinvolvement.umich.edu>
Associate Director, University Unions <http://uunions.umich.edu>
University of Michigan
734-763-5900"
INC1052419,"Thanks, Tim!","Hello Bobbi,

I am glad that worked for you. Please feel free to let me know if that happens again.

Thanks,

Tim Collier","About the 20th double-tap, cursor came back!

-- 
Bobbi S. Low
Professor, Resource Ecology
University of Michigan"
INC1050108,Laptop loan for the summer,There is a ticket created requesting a loaner INC1050627.,James will need a laptop to bring to and from Dearborn for the summer
INC1044173,NIT Central 2 Inventory Discrepancy - Please locate machine,"Laptop was checked out to user longer then expected, has since been returned and whereabouts are now known.","During a weekly inventory check, this machine was not scanned in the stockroom but ServiceLink reported it as being there.

ACTION: Please locate the machine and update its location and state from the Asset screen

See this document for strategies pertaining to finding lost or missing machines
https://docs.google.com/document/d/1qmwT6MjI952_sQqIYwk5B-2tCNLBdwK_XRsYQdelryg/edit?usp=sharing"
INC1052448,Screen is all hotizontal lines with a giant arrow,"Hi again Elizabeth, 

Glad that forcing the computer to power off resolved the issue, looks  like it was just a glitch in the video drivers on boot-up. If it happens again please let us know. I hope you have an excellent day!

Douglas DeWitt 
dewittd@umich.edu
763-1926 (directline) or 764-HELP (4357) 
4-HELP is open M-Th 7am - 7pm, Friday  7am - 6pm, and Sunday 2 - 7pm
https://chatsupport.it.umich.edu/ (or click on the MiWorkspace icon on your desktop, then select ""Chat 4-Help"") Monday�Friday: 8 a.m.�5 p.m.
(All times Eastern)

",
INC1049083,Annoying noise,"Hi Frederick,

Glad everything is working fine now. If you have any problems that come up, please call 4-HELP so that it can be looked at.
Have a great rest of your day!
(no need to reply if everything is set -- will re-open ticket)

Edwin Tang
Neighborhood IT","Had a situation with my desktop.  It did not recognize my cd drive, and
when I went to do a reboot it made a very annoying ""warning type"" noise 3
long beeps followed by 2 shorter ones.  Hit the power button to shut the
machine off waited about a half a minute, and turned it back on.  It seems
to be working now.

Is this something I should be concerned about happening again?

Thanks

FJS

__________________________________________________________________________



Frederick J. Stauch

Administrative Project Coordinator
7135 Wolverine Tower - 1273
fstauch@umich.edu
Phone: (734) 764-5443
Fax: (734) 615-6235
http://www.finance.umich.edu/procurement/property-control"
INC1042186,Please image new laptop for AFROTC,"SSgt Foster,

We imaged the new laptop and deployed it yesterday, I'll be by today around noon to transfer over the bookmarks we missed. 

If you need anything else, please let us know.
Thank you,
-Bruce O'Brien
NIT Central 3 
University Health Services (UHS)
",Please image new laptop for AFROTC
INC1047028,Labtop Reservation,"Hi Mary,

Thanks for returning the laptop and presentation remote. Have a good day!

Best,
David Lee","Hello-

I'm at SNRE and would like to observe a laptop for an all-day student
training for Tuesday, May 16th 8:30-5:00.

Please let me know if there are any issues or if you need any other
information from me.

Best,
Mary

-- 
Mary Jones
Pronouns: She/Her/Hers
M.S. Natural Resources and Environment / Environmental Justice
Environmental Fellow
Doris Duke Conservation Scholars Program
University of Michigan: School of Natural Resources and Environment (SNRE)
(734) 936-0900 | marymarj@umich.edu | L
<https://www.linkedin.com/in/mary-jones-75201b4b>
?inkedIn <https://www.linkedin.com/in/mary-jones-75201b4b>
?"
