number,short_description,close_notes,description
INC0497196,Miworkspace Software Request Python and Rstudio,"Python (32-bit) was downloaded by customer and installation was assisted by myself.  Asked if I knew how to use the application, which I said that I'm not a developer.  My fulfillment of the software request has been completed.
(No need to respond, in doing so will re-open software request.)

     -=- Jimmy j. Zemina  (aka - Dr. Z)
                  South Campus 1 - NIT","Requester Name: (If not same as caller)
Date Needed: 2015-08-06
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-2UA50610FB
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Python and Rstudio
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0501952,Google Chrome Installation Request,Added Google Chrome to the dock.,Jerrica is asking for admin rights to install Google Chrome.  This should already be installed on the computer
INC0498122,Miworkspace Software Request (Add Title(s)),"
Brittany,

Abha should be set.  I showed her basic usage for printing to ImageNow.  Neither of us were sure which drawer she should be printing to, but all of them were visible, so she should be able to just pick the correct one and go from there.  I told her that she would be prompted to enter the information for the document she was uploading.  She may have some questions for either you or Candace, but she should be all set as far as ImageNow on her computer is concerned.  

Best,
-Peter Schwankl","Requester Name: (If not same as caller) Abha Wiersba
Date Needed: 8/7/2015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-2UA43217Q8
Location of Machine: (If not same as caller) 2834 - SCHOOL OF SOCIAL WORK BUILDING
Full Name of Software (including company name if known): ImageNow 
Software Version: (If any) 6

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0499768,Miworkspace Software Request: Microsoft Visual Studio 2013 Community,"Since the VS software is free, I shadowed to James's machine and allowed the apps to be installed.   The language pack did not think the right version of the software was available; James will check into that piece himself as needed.  James is all set!","Requester Name: (If not same as caller)
Date Needed:  ASAP
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Microsoft Visual Studio 2013 Community
Software Version: (If any)

NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0499762,Miworkspace Software Request (Add Title(s)),I was about to use bomgar adn my admin account to install box sync for you. ,"Requester Name: (If not same as caller)
Date Needed: 8/11/2015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-5CG5133KD4
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Box Sync 4
Software Version: (If any) 4

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0500000,Miworkspace Software Request | FitBit Connect,"FitBit Connect has been installed.

Let us know if you need any further support","Date Needed: Today
Computer Name: M-2UA5271K3H
Full Name of Software (including company name if known): FitBit Connect"
INC0499240,Miworkspace Software Request | Adobe Acrobat Pro,"Per Amy Armstrong:
I talked to Durriya - she did not realize there was a charge for this
software. When I explained that it would cost $140/year - she declined.
Go ahead and cancel this request","Computer Name: M-D25N20EWF8J8
Full Name of Software (including company name if known): Adobe Acrobat Pro

NOTES
Recommend MiApps for short term software needs. NA
Does user have software or requesting to download freeware from internet?: No
Comments: If known, include the location of media and the link to media."
INC0498023,Miworkspace Software Request-Dymo Printer,"Hi, 
Our system says the Dymo software has installed successfully. You should be able to connect your Dymo Labeler and print. Please let us know if this is not the case. 

Thanks, Kari ","Requester Name: (If not same as caller) Hongyun Theros
Date Needed: 8/7/2015
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-8CG5110BL7
Location of Machine: (If not same as caller) 3048 - SHAPIRO HAROLD T AND VIVIAN B LIBRARY
Full Name of Software (including company name if known):  Dymo Lable printer (Tubo 330) 
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media."
INC0496973,Miworkspace Software Request SQL Developer 3.0.04,"Hello,

We have deployed the requested software to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0498758,Miworkspace Software Request (Add Title(s)),"Hello,

We have installed your requested software. Please run Managed Software Center if you would like to use this software immediately.  You can do that by clicking on the MiWorkspace icon (it looks like a checkerboard monitor) from the menu bar at the top of the screen and then selecting ""Managed Software Center.""  Then, choose the Updates tab and click ""Update All.""  Additionally, Managed Software Center will automatically appear in a few hours if you choose not to install your items right now.","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-W89251RP644 M-W89251RP644
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Photoshop
Software Version: (If any) CS6

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
INC0498460,Miworkspace Software Request Adobe Illustrator,"Hello,

We have installed your requested software. Please run Managed Software Center if you would like to use this software immediately.  You can do that by clicking on the MiWorkspace icon (it looks like a checkerboard monitor) from the menu bar at the top of the screen and then selecting ""Managed Software Center.""  Then, choose the Updates tab and click ""Update All.""  Additionally, Managed Software Center will automatically appear in a few hours if you choose not to install your items right now.","Requester Name: (If not same as caller)
Date Needed: 2015-08-07
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-C1ML60DZDV30
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Illustrator (itam catalog pre-approved for this unit)
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)


NOTES
Recommend MiApps for short term software needs. 
Does user have software or requesting to download freeware from internet?: Before installing any freeware, do a thorough check to ensure it is not malware.
Comments: If known, include the location of media and the link to media.
"
